Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2026-05-15,Seated Cable Row,Back,100.0,lbs,10,,,,"Getting quite challenging"
2026-05-15,Seated Cable Row,Back,100.0,lbs,10,,,,""
2026-05-15,EZ-Bar Preacher Curl,Biceps,30.0,lbs,10,,,,""
2026-05-15,EZ-Bar Preacher Curl,Biceps,30.0,lbs,8,,,,""
2026-05-15,EZ-Bar Preacher Curl,Biceps,30.0,lbs,8,,,,""
2026-05-15,EZ-Bar Reverse Curl,Arms,30.0,lbs,9,,,,""
2026-05-15,EZ-Bar Reverse Curl,Arms,30.0,lbs,8,,,,""
2026-05-15,EZ-Bar Reverse Curl,Arms,30.0,lbs,8,,,,"Couldn't do a 9th rep"
2026-05-15,Assisted Pull Up,Back,50.0,lbs,10,,,,""
2026-05-15,Assisted Pull Up,Back,50.0,lbs,10,,,,""
2026-05-15,Assisted Pull Up,Back,50.0,lbs,10,,,,"Last rep was quite challenging"
2026-05-15,General Running,Cardio,,,,0.13,mi,0:00:57,""
2026-05-15,General Running,Cardio,,,,0.13,mi,0:00:47,""
2026-05-15,General Running,Cardio,,,,0.13,mi,0:00:43,""
2026-05-15,General Running,Cardio,,,,0.13,mi,0:01:07,""
2026-05-15,General Running,Cardio,,,,0.13,mi,0:00:51,"Last chance from bluelock played here. Had me pushing my hardest here"
2026-05-15,Sauna,Passive,,,,,,0:15:00,""
2026-05-18,Barbell Squat,Legs,45.0,lbs,8,,,,""
2026-05-18,Barbell Squat,Legs,112.5,lbs,10,,,,""
2026-05-18,Barbell Squat,Legs,112.5,lbs,10,,,,""
2026-05-18,Barbell Squat,Legs,112.5,lbs,10,,,,""
2026-05-18,Seated Leg Curl Machine,Legs,75.0,lbs,10,,,,""
2026-05-18,Seated Leg Curl Machine,Legs,75.0,lbs,10,,,,""
2026-05-18,Seated Leg Curl Machine,Legs,75.0,lbs,10,,,,""
2026-05-18,Leg Extension Machine,Legs,87.5,lbs,8,,,,"Machine doesn't have increments lower than 10lbs. The switcher for 2.5 increments is essentially broken"
2026-05-18,Leg Extension Machine,Legs,87.5,lbs,8,,,,""
2026-05-18,Leg Extension Machine,Legs,87.5,lbs,9,,,,""
2026-05-18,Back Extension,Back,122.5,lbs,10,,,,""
2026-05-18,Back Extension,Back,122.5,lbs,10,,,,""
2026-05-18,Back Extension,Back,122.5,lbs,10,,,,""
2026-05-18,Hanging Leg Raise,Abs,0.0,lbs,15,,,,""
2026-05-18,Hanging Leg Raise,Abs,0.0,lbs,12,,,,""
2026-05-18,Hanging Leg Raise,Abs,0.0,lbs,12,,,,"Keeping knees and feet tight together definitely feels right for this movement"
2026-05-18,General Running,Cardio,,,,0.13,mi,0:00:49,""
2026-05-18,General Running,Cardio,,,,0.13,mi,0:00:51,""
2026-05-18,General Running,Cardio,,,,0.13,mi,0:00:53,""
2026-05-18,General Running,Cardio,,,,0.13,mi,0:00:50,"Missed a lap in-between lap 4 and 5. Averaged out the 1:41 yime between lap 4 and 5. I believe i went faster in lap 5 so it makes sense"
2026-05-18,General Running,Cardio,,,,0.13,mi,0:00:41,""
2026-05-18,Sauna,Passive,,,,,,0:15:00,""
2026-05-19,Flat Barbell Bench Press,Chest,45.0,lbs,8,,,,""
2026-05-19,Flat Barbell Bench Press,Chest,105.0,lbs,8,,,,""
2026-05-19,Flat Barbell Bench Press,Chest,105.0,lbs,8,,,,""
2026-05-19,Flat Barbell Bench Press,Chest,105.0,lbs,9,,,,""
2026-05-19,Overhead Press,Shoulders,15.0,lbs,8,,,,""
2026-05-19,Overhead Press,Shoulders,15.0,lbs,8,,,,""
2026-05-19,Overhead Press,Shoulders,15.0,lbs,9,,,,""
2026-05-19,Incline Dumbbell Bench Press,Chest,30.0,lbs,6,,,,"Feel this significantly more in my triceps. Maybe it's not wide enough? Think i figured it out, may be the elbow not being in enough. Gonna test in the next set"
2026-05-19,Incline Dumbbell Bench Press,Chest,30.0,lbs,5,,,,"Definitely too heavy for hypertrophy here. There's no smaller increments than 5 here. Maybe I'll stick to strength sets for this exercise for now? It's definitely my chest fatiguing hemce the tricep takeover slightly. It happened less this time since I'm focusing on the chest"
2026-05-19,Incline Dumbbell Bench Press,Chest,30.0,lbs,4,,,,""
2026-05-19,Lateral Dumbbell Raise,Shoulders,15.0,lbs,4,,,,"Can feel the fatigue from previous exercises. I've been rushing today. Going to aim for 3-6 reps. There was also no 12.5lb weight available today since the gym is incredibly packed in the evening"
2026-05-19,Lateral Dumbbell Raise,Shoulders,15.0,lbs,3,,,,""
2026-05-19,Lateral Dumbbell Raise,Shoulders,15.0,lbs,3,,,,""
2026-05-19,Cable Overhead Triceps Extension,Triceps,25.0,lbs,10,,,,""
2026-05-19,Cable Overhead Triceps Extension,Triceps,25.0,lbs,8,,,,""
2026-05-19,Cable Overhead Triceps Extension,Triceps,25.0,lbs,8,,,,"Last one was super hard  Realized at the end that there was a 2.5 on there. Adjusted it"
2026-05-19,Cable Face Pull,Shoulders,25.0,lbs,10,,,,""
2026-05-19,Cable Face Pull,Shoulders,25.0,lbs,9,,,,"Reduced rest periods since I'm running out of time"
2026-05-19,Cable Face Pull,Shoulders,25.0,lbs,9,,,,""
2026-05-19,General Running,Cardio,,,,0.13,mi,0:00:47,""
2026-05-19,General Running,Cardio,,,,0.13,mi,0:00:47,""
2026-05-19,General Running,Cardio,,,,0.13,mi,0:00:52,""
2026-05-19,General Running,Cardio,,,,0.13,mi,0:00:49,""
2026-05-19,General Running,Cardio,,,,0.13,mi,0:00:50,"End time: 4:06:37 4 minutes 6 seconds 37 milliseconds"
2026-05-19,Sauna,Passive,,,,,,0:15:00,""
2026-05-20,Dead Hang,Arms,,,,,,0:01:03,""
2026-05-20,Dead Hang,Arms,,,,,,0:00:44,""
2026-05-20,Dead Hang,Arms,,,,,,0:00:41,""
2026-05-20,Lat Pulldown,Back,90.0,lbs,10,,,,"Feeling my forearms, going to switch to overhand grip with thumb on top"
2026-05-20,Lat Pulldown,Back,90.0,lbs,10,,,,""
2026-05-20,Lat Pulldown,Back,90.0,lbs,10,,,,""
2026-05-20,Seated Cable Row,Back,105.0,lbs,8,,,,""
2026-05-20,Seated Cable Row,Back,105.0,lbs,8,,,,""
2026-05-20,Seated Cable Row,Back,105.0,lbs,8,,,,""
2026-05-20,EZ-Bar Preacher Curl,Biceps,30.0,lbs,10,,,,""
2026-05-20,EZ-Bar Preacher Curl,Biceps,30.0,lbs,8,,,,"Couldn't do anymore past 8"
2026-05-20,EZ-Bar Preacher Curl,Biceps,30.0,lbs,7,,,,"I have reason to believe my forearms gavr out first here"
2026-05-20,EZ-Bar Reverse Curl,Arms,30.0,lbs,9,,,,""
2026-05-20,EZ-Bar Reverse Curl,Arms,30.0,lbs,8,,,,"Definitely noticing thise and preacher curl have stalled"
2026-05-20,EZ-Bar Reverse Curl,Arms,30.0,lbs,6,,,,""
2026-05-20,Assisted Pull Up,Back,50.0,lbs,10,,,,""
2026-05-20,Assisted Pull Up,Back,50.0,lbs,8,,,,""
2026-05-20,Assisted Pull Up,Back,50.0,lbs,6,,,,""
2026-05-20,General Running,Cardio,,,,0.13,mi,0:00:46,""
2026-05-20,General Running,Cardio,,,,0.13,mi,0:00:48,""
2026-05-20,General Running,Cardio,,,,0.13,mi,0:00:49,""
2026-05-20,General Running,Cardio,,,,0.13,mi,0:00:50,""
2026-05-20,General Running,Cardio,,,,0.13,mi,0:00:51,"Had to start focusing on my desire to push for a faster instead of my physical sensations to push as hard as possible. Seems to have worked well.  Ending time: 4:02:06 4 minutes 2 seconds 6 milliseconds"
2026-05-20,Sauna,Passive,,,,,,0:15:11,""
2026-05-26,Barbell Squat,Legs,45.0,lbs,8,,,,""
2026-05-26,Barbell Squat,Legs,115.0,lbs,8,,,,""
2026-05-26,Barbell Squat,Legs,115.0,lbs,8,,,,""
2026-05-26,Barbell Squat,Legs,115.0,lbs,8,,,,""
2026-05-26,Seated Leg Curl Machine,Legs,80.0,lbs,8,,,,""
2026-05-26,Seated Leg Curl Machine,Legs,80.0,lbs,8,,,,""
2026-05-26,Seated Leg Curl Machine,Legs,80.0,lbs,8,,,,""
2026-05-26,Back Extension,Back,122.5,lbs,10,,,,""
2026-05-26,Back Extension,Back,122.5,lbs,10,,,,""
2026-05-26,Back Extension,Back,122.5,lbs,10,,,,""
2026-05-26,Leg Extension Machine,Legs,87.5,lbs,8,,,,""
2026-05-26,Leg Extension Machine,Legs,87.5,lbs,9,,,,""
2026-05-26,Leg Extension Machine,Legs,87.5,lbs,8,,,,""
2026-05-26,General Running,Cardio,,,,0.13,mi,0:00:44,""
2026-05-26,General Running,Cardio,,,,0.13,mi,0:00:48,""
2026-05-26,General Running,Cardio,,,,0.13,mi,0:00:51,""
2026-05-26,General Running,Cardio,,,,0.13,mi,0:00:55,""
2026-05-26,General Running,Cardio,,,,0.13,mi,0:00:56,"End Time 4:12"
2026-05-26,Sauna,Passive,,,,,,0:15:05,""
2026-05-27,Flat Barbell Bench Press,Chest,45.0,lbs,8,,,,""
2026-05-27,Flat Barbell Bench Press,Chest,105.0,lbs,10,,,,""
2026-05-27,Flat Barbell Bench Press,Chest,105.0,lbs,9,,,,""
2026-05-27,Flat Barbell Bench Press,Chest,105.0,lbs,7,,,,""
2026-05-27,Overhead Press,Shoulders,15.0,lbs,5,,,,"Range of motion significantly dropped. What the heck happened here?"
2026-05-27,Overhead Press,Shoulders,15.0,lbs,4,,,,"Yeah I definitely lost mobility in my shoulders. I'm also noticing my ribcage even though I'm against the chair. Maybe it's that my shirt pulling when lifting. Doesn't answer shoulder mobility though. Such a drastic loss so quickly"
2026-05-27,Overhead Press,Shoulders,15.0,lbs,3,,,,""
2026-05-27,Incline Dumbbell Bench Press,Chest,30.0,lbs,8,,,,"May have had the angle wrong last time. This angle is closer to 30 degrees. Last time might have been around 45 for incline"
2026-05-27,Incline Dumbbell Bench Press,Chest,30.0,lbs,8,,,,""
2026-05-27,Incline Dumbbell Bench Press,Chest,30.0,lbs,8,,,,"Felt between my upper chest and shoulder stretch on 2nd to last rep"
2026-05-27,Lateral Dumbbell Raise,Shoulders,12.5,lbs,7,,,,"This reduced on numbers as well? That's strange. I do notice my chest appearing more for sure, though."
2026-05-27,Lateral Dumbbell Raise,Shoulders,12.5,lbs,9,,,,"This one was easier although i rounded my shoulders forward and focused on lifting the elbows. I believe that may be better form technically"
2026-05-27,Lateral Dumbbell Raise,Shoulders,12.5,lbs,10,,,,"10th rep is definitely debatable but the form definitely is felt more in my shoulders for sure"
2026-05-27,Cable Overhead Triceps Extension,Triceps,25.0,lbs,10,,,,""
2026-05-27,Cable Overhead Triceps Extension,Triceps,25.0,lbs,8,,,,""
2026-05-27,Cable Overhead Triceps Extension,Triceps,25.0,lbs,6,,,,""
2026-05-27,Cable Overhead Triceps Extension,Triceps,20.0,lbs,2,,,,"Dropset"
2026-05-27,Cable Overhead Triceps Extension,Triceps,20.0,lbs,3,,,,"Dropset"
2026-05-27,Cable Face Pull,Shoulders,25.0,lbs,10,,,,"Feel it almost on like the back of my neck on the sides"
2026-05-27,Cable Face Pull,Shoulders,25.0,lbs,10,,,,""
2026-05-27,Cable Face Pull,Shoulders,25.0,lbs,10,,,,""
2026-05-27,General Running,Cardio,,,,0.13,mi,0:00:49,"Unsure of exact timing, forgot to log this one. Averaging between lap 1 and 2"
2026-05-27,General Running,Cardio,,,,0.13,mi,0:00:49,""
2026-05-27,General Running,Cardio,,,,0.13,mi,0:00:54,""
2026-05-27,General Running,Cardio,,,,0.13,mi,0:00:57,""
2026-05-27,General Running,Cardio,,,,0.13,mi,0:00:56,"End time: 4:25"
2026-05-27,Sauna,Passive,,,,,,0:15:03,""
2026-05-28,EZ-Bar Preacher Curl,Biceps,30.0,lbs,10,,,,""
2026-05-28,EZ-Bar Preacher Curl,Biceps,30.0,lbs,10,,,,""
2026-05-28,EZ-Bar Preacher Curl,Biceps,30.0,lbs,10,,,,""
2026-05-28,EZ-Bar Reverse Curl,Arms,30.0,lbs,10,,,,""
2026-05-28,EZ-Bar Reverse Curl,Arms,30.0,lbs,10,,,,""
2026-05-28,EZ-Bar Reverse Curl,Arms,30.0,lbs,8,,,,""
2026-05-28,Dead Hang,Arms,,,,,,0:00:52,""
2026-05-28,Dead Hang,Arms,,,,,,0:00:47,""
2026-05-28,Dead Hang,Arms,,,,,,0:00:24,""
2026-05-28,Lat Pulldown,Back,95.0,lbs,8,,,,""
2026-05-28,Lat Pulldown,Back,95.0,lbs,8,,,,""
2026-05-28,Lat Pulldown,Back,95.0,lbs,7,,,,""
2026-05-28,Seated Cable Row,Back,105.0,lbs,8,,,,"Upper arms around the inner side of the tricep is starting to feel fatigued"
2026-05-28,Seated Cable Row,Back,105.0,lbs,8,,,,"Yeah, definitely confirming the fatigue is like the tricep more inner more by the armpits"
2026-05-28,Seated Cable Row,Back,105.0,lbs,6,,,,""
2026-05-28,General Running,Cardio,,,,0.13,mi,0:01:05,"Laps 1-6 listeing to DANCE ALONE by The Vanished People"
2026-05-28,General Running,Cardio,,,,0.13,mi,0:01:09,""
2026-05-28,General Running,Cardio,,,,0.13,mi,0:01:10,""
2026-05-28,General Running,Cardio,,,,0.13,mi,0:01:08,""
2026-05-28,General Running,Cardio,,,,0.13,mi,0:01:06,""
2026-05-28,General Running,Cardio,,,,0.13,mi,0:01:04,""
2026-05-28,General Running,Cardio,,,,0.13,mi,0:00:50,"7th and 8th lap listening to Blue Lock soundttack SAE"
2026-05-28,General Running,Cardio,,,,0.13,mi,0:00:47,"One complete mile at 8:18 8 minutes 18 seconds"
